cid,week_num,qty,amnt
439,1,3,41.11
440,1,1,14.96
441,1,5,62.45
441,7,1,12.49
441,18,1,6.79
441,21,1,6.79
441,33,3,37.31
441,37,2,23.98
441,46,2,15.48
441,47,1,14.49
441,50,1,14.99
441,75,2,24.48
442,1,1,14.79
443,1,1,14.99
443,3,1,24.99
444,1,1,13.97
445,1,2,24.74
445,18,2,28.33
445,19,2,25.54
445,26,2,27.14
445,28,1,14.37
445,34,2,27.13
445,56,2,19.48
445,64,3,33.97
446,1,1,19.99
446,16,1,19.77
446,28,2,31.52
446,31,1,13.97
446,55,1,11.49
446,78,1,15.49
447,1,2,19.94
448,1,3,36.71
449,1,4,49.68
449,3,3,35.31
450,1,2,20.76
450,23,3,38.9
451,3,1,24.99
452,1,1,12.97
452,10,1,11.77
453,2,5,57.45
453,20,9,123.71
454,1,1,29.9
454,8,1,12.49
454,22,2,37.4
454,45,1,12.49
455,1,1,0.0
456,12,5,58.25
456,15,8,108.53
456,20,5,69.23
456,24,4,54.67
456,37,6,68.44
456,47,9,119.41
457,1,27,377.77
457,2,10,131.49
458,3,1,5.78
458,30,1,14.37
458,42,1,12.49
458,46,2,8.48
458,63,1,12.49
458,71,1,38.49
459,1,1,23.99
460,1,2,29.98
460,4,2,34.98
461,11,4,55.07
461,43,9,109.41
462,1,1,17.3
463,1,4,53.29
463,2,1,15.76
464,1,5,62.45
464,25,1,43.72
464,45,3,14.47
464,65,4,30.96
464,76,2,21.57
465,1,2,42.98
465,14,2,42.98
466,1,2,44.98
466,9,2,28.93
467,1,1,11.77
467,3,1,15.96
468,12,2,26.73
468,29,2,26.14
468,37,2,25.98
469,1,1,11.97
470,1,1,15.76
471,1,7,123.43
471,7,2,44.36
472,1,3,50.97
472,3,5,74.71
472,5,2,32.35
473,1,3,34.97
474,1,5,51.85
474,17,2,26.74
474,59,3,43.47
475,1,2,43.13
476,1,1,13.97
477,1,1,21.99
478,1,1,14.37
479,1,1,17.9
480,1,1,13.99
481,1,1,13.97
482,1,2,15.76
483,3,1,24.99
484,2,2,29.33
484,61,2,23.06
484,64,4,40.23
484,70,1,11.88
484,74,1,12.99
485,1,8,99.5
485,2,4,58.87
485,8,7,100.34
485,10,7,107.59
485,11,1,18.76
485,12,5,100.24
485,18,4,38.87
485,19,2,28.13
485,24,4,49.67
485,28,6,94.46
485,42,3,91.47
485,57,12,203.88
485,62,3,80.06
485,70,6,82.94
486,1,1,20.0
487,1,1,11.77
488,1,1,17.3
488,56,1,15.49
489,1,3,47.0
489,3,1,13.97
490,1,1,11.77
490,45,1,15.99
491,1,1,15.76
492,1,1,12.97
492,16,1,8.77
492,22,2,24.98
492,27,2,24.5
492,28,2,35.21
492,31,2,26.73
492,34,2,24.98
492,37,3,21.47
492,75,2,23.76
493,1,2,28.34
494,1,1,13.77
495,1,5,72.07
496,1,2,26.13
496,43,1,12.99
497,1,1,11.77
498,1,5,79.43
498,4,3,40.7
499,1,5,61.05
499,3,5,63.65
499,7,9,123.93
499,38,26,292.74
499,39,3,40.47
499,40,26,408.2400000000001
499,41,6,86.44
499,42,11,160.89000000000001
499,43,3,45.97
499,44,29,320.21000000000004
499,45,22,361.78
499,46,14,200.36000000000004
499,47,3,55.97
499,48,19,242.81
499,50,21,276.28999999999996
499,52,3,34.47
499,55,12,175.88
499,58,3,38.06
499,62,15,206.41
499,63,8,127.50999999999999
499,65,8,104.42
499,69,9,118.97
499,70,4,70.46
499,71,19,249.83999999999997
499,74,21,248.79
499,75,1,9.49
499,76,11,143.07
499,77,12,110.38
500,1,2,21.74
501,1,2,30.39
502,1,1,15.36
502,41,1,16.99
503,1,1,15.36
504,1,1,27.99
504,12,2,30.32
504,49,8,138.42
505,1,1,14.96
505,30,2,28.93
505,52,1,12.99
506,10,1,25.78
507,1,1,13.97
508,1,1,15.76
508,24,1,10.77
509,1,1,15.7
510,1,1,11.99
511,1,2,28.76
512,1,1,11.77
513,1,1,12.97
514,1,1,11.77
515,1,2,19.94
516,1,1,14.99
517,1,1,9.98
518,1,1,14.96
519,1,3,41.739999999999995
519,15,3,48.5
519,43,1,13.99
519,46,3,33.47
519,67,2,27.98
519,75,3,38.97
519,76,1,17.49
520,1,2,24.98
521,1,2,27.13
522,1,1,23.99
523,1,2,24.98
523,6,2,29.33
523,7,1,13.97
523,18,2,41.96
523,43,1,6.49
524,1,1,11.99
525,1,1,12.77
525,37,1,27.99
526,1,4,52.68
527,2,1,14.79
528,1,5,71.44
529,1,1,8.97
530,1,1,11.97
531,1,1,58.99
532,1,1,15.9
533,1,2,29.58
534,1,1,11.77
535,7,1,13.97
536,1,2,26.69
537,1,1,14.37
538,1,1,9.99
539,1,1,20.99
539,24,1,12.25
540,1,1,13.97
541,1,4,51.3
542,1,4,45.67
543,1,2,37.98
544,10,1,14.96
545,1,4,54.26
545,21,4,62.64
545,35,8,112.01
545,43,7,92.43
546,1,10,138.83
546,46,16,225.84
546,48,19,275.81
546,58,1,22.49
546,74,1,22.49
547,1,2,30.759999999999998
547,2,1,17.3
547,9,3,43.59
547,12,2,29.98
547,15,2,28.6
547,17,2,29.98
547,22,3,51.82
547,64,3,38.47
547,71,1,14.49
548,1,2,19.74
548,9,2,24.94
548,17,1,11.77
548,54,1,12.99
548,55,2,26.48
548,60,1,14.49
548,68,3,28.47
548,71,1,12.58
549,3,2,46.48
549,16,2,24.96
550,1,3,23.95
551,1,6,125.02
552,1,2,24.96
553,1,2,15.75
554,1,5,60.27
555,1,2,39.48
556,1,5,57.45
556,3,12,144.83
557,1,2,29.6
558,1,4,49.67
559,1,8,106.98
559,45,6,81.44
559,74,4,54.85
560,1,3,44.97
561,1,2,35.38
561,18,1,25.99
561,20,1,13.97
561,45,3,42.47
561,48,4,52.96
561,56,4,60.54
561,63,2,22.98
561,65,3,41.47
561,70,2,24.98
561,75,3,40.47
562,1,1,8.97
562,25,1,14.96
563,6,1,28.7
563,25,1,23.7
564,1,3,40.7
564,2,1,14.96
564,3,2,43.13
564,4,1,14.96
564,5,2,39.33
564,15,2,29.92
564,26,2,37.93
564,28,4,56.31
564,30,1,14.96
564,31,1,21.97
564,35,6,81.00999999999999
564,41,2,32.48
564,43,2,24.48
564,50,3,35.97
564,54,2,26.48
564,59,2,28.98
564,61,2,30.98
564,62,2,32.47
564,65,2,25.98
564,68,1,11.88
564,74,1,12.99
565,1,6,89.65
565,15,2,29.33
566,1,3,68.71
566,29,2,27.73
566,46,2,34.48
566,64,2,25.47
567,1,6,86.01
567,58,4,59.46
567,63,7,105.43
567,69,3,40.97
568,1,1,11.77
568,23,1,11.77
568,65,2,26.98
568,78,2,28.48
569,4,1,14.37
569,31,3,44.89
569,43,3,41.97
570,2,3,33.71
570,43,9,124.91
570,57,4,57.55
571,1,3,43.73
571,7,1,9.77
572,1,1,12.49
572,26,3,40.7
572,35,2,24.76
572,46,4,62.96
572,69,1,12.99
572,76,2,19.48
573,3,1,11.77
573,5,1,13.97
573,42,2,5.98
574,1,3,38.9
574,13,1,13.97
575,1,1,19.99
576,1,1,14.99
577,1,1,29.99
578,1,1,15.96
579,1,1,13.9
580,1,1,15.36
581,1,1,14.37
582,1,2,26.73
582,30,4,60.24
582,45,2,24.48
583,1,3,45.09
583,5,3,43.09
583,17,3,42.31
583,54,1,26.99
583,58,5,48.95
584,3,1,11.77
585,1,3,37.32
585,4,2,27.13
585,7,2,28.74
585,10,3,34.12
585,17,2,28.93
585,20,1,35.28
585,29,2,19.98
585,31,1,9.99
585,35,2,23.14
585,49,2,25.98
585,67,1,15.49
585,72,3,43.06
586,1,8,143.38
586,2,10,129.68
586,4,15,212.3
586,5,4,140.47
586,6,4,64.87
586,7,4,49.86
586,8,4,50.67
586,9,13,215.17000000000002
586,12,4,56.66
586,13,1,14.37
586,17,6,83.42
586,18,4,72.47
586,20,4,51.48
586,21,3,48.29
586,23,6,118.61
586,24,12,144.22
586,25,9,127.21
586,26,8,100.55
586,29,12,167.79
586,33,11,167.03
586,34,5,65.25
586,35,9,120.7
586,38,5,60.95
586,39,5,73.45
586,41,3,86.47
586,43,5,75.95
586,44,5,70.95
586,45,3,72.47
586,46,5,64.95
587,1,1,19.3
587,5,8,115.92
587,25,2,29.93
587,30,2,29.33
587,37,2,25.98
588,1,3,40.3
589,1,1,14.37
589,8,2,29.33
589,51,3,41.47
590,2,2,29.33
590,53,1,12.99
591,1,1,15.36
591,69,1,12.99
591,72,1,12.99
592,1,3,47.45
592,3,1,15.36
592,17,5,58.43
593,1,1,11.77
593,11,3,42.69
593,25,1,15.36
593,35,2,26.76
593,43,2,30.98
593,56,2,23.76
593,62,1,12.58
593,75,3,39.96
594,3,2,31.32
595,1,1,30.37
595,22,3,44.29
595,51,1,15.49
596,1,3,33.31
596,27,2,25.53
596,38,2,32.48
597,1,1,13.97
597,11,1,11.77
597,25,1,13.97
598,1,2,28.76
598,10,1,14.37
598,45,3,37.97
599,1,2,28.34
599,35,1,11.77
600,1,1,15.36
601,1,1,9.77
601,6,1,9.77
602,1,9,124.54
602,20,8,107.16
602,31,10,142.9
603,1,2,24.13
604,1,3,68.97
605,1,4,53.68
606,1,1,19.99
606,65,1,19.99
607,1,4,81.96
608,3,4,47.28
608,4,1,11.77
608,7,7,95.6
608,75,5,59.95
609,1,9,123.09
609,4,4,58.89
609,11,2,80.47
609,12,3,51.91
609,31,3,41.52
609,38,4,90.46
609,49,1,41.99
610,2,1,11.77
610,8,1,31.97
610,14,1,15.96
610,73,4,63.96
611,1,1,11.77
611,41,1,13.99
612,1,1,12.49
613,1,1,9.99
613,6,1,19.99
613,24,1,19.99
614,1,1,11.77
614,4,1,14.96
614,61,1,11.88
614,66,1,13.98
615,2,3,64.12
615,4,1,14.79
616,1,1,14.79
616,33,1,18.36
616,75,1,14.99
617,1,2,29.92
618,1,3,45.29
618,25,2,30.92
619,5,3,41.1
619,6,6,74.61
619,7,2,29.33
619,8,4,47.08
619,9,3,43.3
619,11,3,37.3
619,12,4,52.31
619,13,1,11.77
619,15,3,50.31
619,16,3,38.31
619,17,1,15.36
619,25,2,21.54
619,30,8,110.53
619,39,2,28.48
619,43,2,26.98
619,46,1,9.49
619,48,11,141.89
619,49,5,49.95
619,50,1,12.49
619,54,1,14.49
619,59,2,25.48
619,62,3,45.47
619,63,1,11.49
619,64,3,36.97
619,69,1,25.99
619,72,1,22.99
620,1,1,13.77
621,1,1,17.9
621,2,1,14.37
622,1,3,59.97
623,1,2,32.72
624,1,2,28.06
624,3,3,43.97
624,10,1,27.77
624,15,4,55.96
624,26,2,27.13
624,43,2,33.98
625,1,1,11.77
625,43,2,29.48
626,6,10,138.89
626,44,13,168.37
626,62,2,27.48
626,72,5,53.13
627,1,1,15.76
628,1,1,21.99
629,1,3,46.08
629,7,4,60.1
629,17,3,44.29
629,21,3,40.71
629,66,1,14.49
629,70,4,68.96
630,1,3,37.47
631,1,2,28.74
631,68,1,12.58
632,1,1,15.36
632,6,1,13.97
633,1,1,27.77
633,5,3,36.31
633,7,5,69.43
633,12,4,45.08
633,13,3,42.1
633,30,2,23.54
634,6,1,13.97
635,1,8,114.97
635,9,3,88.9
635,13,4,61.44
635,21,5,71.43
635,24,1,13.97
635,41,4,98.46
635,59,7,99.43
635,69,3,49.97
636,1,3,27.92
637,1,1,12.97
638,1,1,29.99
638,75,1,12.49
639,1,1,13.97
639,2,1,13.97
640,1,1,15.36
641,1,3,35.12
642,2,1,16.99
643,1,1,11.77
643,3,2,24.73
643,4,2,26.73
643,18,1,14.96
643,21,4,49.87
643,57,3,35.97
643,60,3,43.4
643,66,2,27.98
643,70,2,20.26
644,1,1,9.77
645,1,3,44.71
645,39,1,6.49
645,47,1,12.99
645,64,1,36.99
646,1,1,12.77
646,35,1,14.96
646,58,1,12.99
647,1,1,13.97
647,26,5,58.0
648,1,4,79.96
648,2,2,44.98
649,1,1,14.96
649,49,2,33.98
650,1,1,15.36
651,1,1,24.99
652,1,1,11.77
653,1,1,22.99
653,27,3,44.69
653,44,1,23.99
653,69,2,30.98
654,1,3,36.11
654,17,3,39.11
655,1,1,33.99
655,22,2,29.92
656,1,3,55.1
656,67,8,114.79
657,1,5,71.49
658,1,1,14.96
659,1,1,14.96
659,8,1,14.99
659,10,6,88.21
659,14,1,19.99
659,16,2,25.74
659,19,2,33.96
659,22,1,11.77
659,28,7,100.55
659,29,4,57.71
659,33,3,43.73
659,40,4,47.46
659,59,3,36.47
659,63,3,39.47
659,67,6,69.53
659,75,4,65.46
660,1,1,9.97
661,1,1,12.77
662,1,1,27.77
662,3,1,44.99
662,12,4,59.46
662,63,1,21.49
663,1,2,20.94
663,25,1,15.9
663,31,2,23.94
663,32,2,27.54
663,65,3,27.47
663,69,3,36.97
663,71,2,21.37
663,76,1,16.49
663,77,4,51.46
664,1,2,23.54
665,1,1,11.97
666,1,1,10.77
666,25,3,33.51
667,1,2,26.14
667,14,3,52.9
667,28,4,71.96
667,31,5,69.64
668,1,4,67.05
668,13,4,51.98
669,1,2,26.14
670,1,3,40.11
670,26,1,13.97
670,68,2,21.98
670,75,3,27.47
671,1,1,11.77
671,51,1,13.99
672,1,2,21.94
672,26,1,15.36
673,1,1,14.77
674,1,1,9.99
674,2,2,26.74
674,3,2,30.27
674,4,3,45.620000000000005
674,20,2,26.73
674,31,2,30.92
675,1,1,24.99
676,1,2,22.54
677,1,2,58.98
678,1,1,15.36
679,1,2,46.69
680,1,1,15.96
681,1,2,29.98
682,1,1,15.36
682,5,5,69.22
683,1,2,50.98
683,16,6,78.05
683,17,5,58.85
684,1,1,13.97
685,1,1,8.77
686,1,1,32.37
687,1,1,12.97
687,67,2,34.41
688,1,1,14.37
689,5,1,12.49
689,18,1,12.49
689,22,2,24.02
689,25,1,12.25
690,1,2,21.75
691,1,6,78.61
691,19,1,15.36
691,25,1,15.36
691,28,1,15.36
691,29,4,41.09
691,41,1,11.49
691,42,2,25.98
691,43,4,54.46
691,44,1,12.99
691,58,6,112.94
691,78,2,27.98
692,1,1,12.49
693,1,1,14.96
693,23,1,16.36
694,1,1,15.99
695,1,1,28.99
695,4,2,22.94
696,1,3,37.11
697,1,1,13.97
698,1,2,29.16
698,24,2,26.14
698,34,1,15.36
698,43,1,15.99
698,58,2,20.81
698,64,2,29.07
698,70,1,11.88
699,1,1,9.98
699,50,1,11.49
700,1,2,89.54
701,1,1,16.7
702,1,2,41.13
702,3,1,14.37
702,20,1,13.97
702,31,2,34.739999999999995
702,38,1,15.49
702,57,1,14.49
703,1,8,121.34
704,1,2,28.13
704,12,1,13.97
704,29,1,11.77
704,55,2,31.48
705,1,2,24.54
705,55,1,11.88
706,1,1,17.36
707,1,1,12.49
708,1,2,24.98
709,1,1,14.9
710,1,5,83.77
710,3,3,43.5
710,9,2,27.86
710,11,2,28.73
710,14,6,139.7
710,15,3,52.75
710,17,7,113.61000000000001
710,20,8,96.76
710,26,1,13.97
710,28,4,149.94
710,30,1,12.77
710,31,6,98.02000000000001
710,32,1,14.96
710,35,3,61.16
710,38,2,68.48
710,41,2,50.98
710,44,3,59.97
710,46,4,63.46
710,47,15,365.85
710,48,11,235.89
710,49,4,103.96000000000001
710,50,1,17.49
710,52,4,57.46
710,53,2,29.979999999999997
710,54,1,23.99
710,55,5,68.95
710,56,4,62.46
710,60,1,12.99
710,64,3,43.05
710,65,1,13.99
710,66,1,27.99
710,67,1,12.99
710,68,1,15.49
710,71,1,33.99
710,74,1,11.49
710,76,6,133.94
710,77,1,7.49
710,78,3,42.47
711,1,1,57.77
711,2,1,11.77
711,3,2,27.94
711,6,2,28.76
711,7,3,41.92
711,29,4,57.87
711,33,2,26.73
711,47,2,22.48
711,52,1,11.49
711,63,1,29.99
711,64,2,14.98
711,69,1,13.99
711,73,2,26.98
711,74,3,37.97
711,76,4,54.46
712,1,2,24.54
712,61,3,34.06
713,1,1,0.0
714,1,1,21.37
715,1,1,14.79
715,6,2,28.13
716,1,1,6.79
717,1,1,13.97
717,34,1,16.7
717,49,1,17.99
718,1,1,13.97
718,17,1,13.77
718,64,1,11.99
718,71,1,12.99
718,77,1,10.99
719,1,2,34.98
720,1,2,26.98
721,1,2,31.13
722,1,3,42.09
722,11,3,52.69
722,51,4,51.96
722,70,4,52.05
723,1,1,14.79
724,1,3,67.75
725,1,1,13.97
726,1,1,18.99
726,2,1,13.97
726,3,4,55.3
727,1,1,9.77
728,1,1,21.7
729,1,4,54.96
729,2,1,14.79
729,3,1,14.99
729,4,4,71.94
729,5,1,11.77
729,6,2,24.98
729,8,1,9.99
729,13,1,13.97
729,15,1,11.77
729,16,1,11.77
729,19,1,13.97
729,20,1,15.36
729,28,4,105.0
729,33,3,46.42999999999999
729,42,3,50.97
729,56,4,64.96
729,73,4,58.89
729,76,2,30.26
729,77,2,24.37
730,1,5,61.45
730,4,5,125.45
730,5,4,69.88
730,9,3,40.51
730,10,3,42.9
730,16,3,47.68
730,21,1,14.96
730,30,4,50.88
730,31,7,125.94
730,35,5,78.35
730,46,3,41.97
730,47,1,14.49
730,52,3,38.97
730,54,2,28.98
730,60,3,72.97
731,1,1,14.96
731,46,2,56.98
732,1,3,34.7
732,28,3,37.51
732,45,2,42.98
733,1,7,125.6
734,4,1,8.97
734,30,2,27.94
735,7,1,11.77
735,27,1,10.77
735,76,2,27.41
736,1,2,28.74
737,10,6,86.39
737,11,2,28.34
737,25,1,16.65
737,27,2,32.89
737,73,3,36.05
738,1,1,9.98
738,5,1,9.98
739,1,3,37.47
739,10,3,32.37
740,1,1,15.36
741,1,2,43.13
742,1,3,58.53
742,4,6,70.62
743,2,1,15.7
744,1,5,63.84
744,45,7,98.93
744,48,7,108.43
745,1,1,12.49
746,1,9,112.18
746,3,4,48.07
746,11,6,85.59
746,29,7,98.16
747,1,4,49.88
747,3,2,27.34
748,1,3,49.97
749,1,2,36.74
750,1,4,63.62
751,1,1,29.37
752,1,2,57.98
753,1,2,39.89
753,38,1,9.99
753,47,1,22.49
754,1,1,15.36
754,8,2,30.72
755,1,1,52.99
756,1,1,14.37
756,27,1,13.97
756,34,4,42.08
757,1,1,9.77
758,1,1,13.97
758,7,2,31.32
758,11,3,42.489999999999995
758,12,1,15.36
758,15,2,26.34
758,17,1,34.37
758,18,1,44.97
758,22,4,58.089999999999996
758,26,3,41.91
758,28,1,18.36
758,34,7,106.3
758,35,1,15.36
758,38,1,15.49
758,40,2,30.98
758,42,1,22.99
758,46,3,41.47
758,49,6,80.94
758,50,3,39.47
758,51,1,34.49
758,52,1,15.49
758,53,4,61.46
758,67,1,15.99
758,69,3,36.34
758,70,2,28.98
758,71,3,46.47
758,74,1,14.99
759,1,1,13.37
759,50,1,16.99
760,1,1,11.77
760,5,1,15.36
760,68,2,26.3
761,1,1,9.97
762,1,2,23.54
763,1,4,52.67
763,4,3,34.92
764,1,2,31.32
764,15,2,23.54
764,60,2,18.48
764,69,1,12.99
765,1,6,75.82
765,11,22,262.12
765,53,1,11.49
766,1,4,46.12
766,5,2,21.16
766,8,2,26.94
766,9,5,68.64
766,11,1,13.77
766,26,2,13.58
766,27,3,36.41
767,1,1,13.99
767,3,2,42.86
767,5,2,24.98
767,20,1,14.96
767,21,8,59.17
767,22,4,68.0
767,36,3,44.88
767,38,1,9.99
767,48,1,13.99
768,1,3,43.49
769,1,3,55.53
770,1,1,12.77
771,1,2,34.72
772,1,1,13.97
772,26,1,13.77
772,38,2,24.98
772,42,1,19.49
772,43,1,15.49
772,54,1,16.99
772,59,1,22.49
772,61,1,14.49
772,64,1,23.08
772,70,3,43.97
773,1,4,56.27
773,3,5,78.25999999999999
773,8,4,88.94
773,9,1,15.36
773,30,1,31.03
773,51,6,124.94
774,1,1,12.49
775,1,10,186.67
776,1,4,56.67
776,16,2,27.13
776,24,1,13.97
776,26,3,42.71
776,28,2,30.72
776,34,2,29.92
776,70,2,26.67
776,73,1,14.99
777,1,1,9.97
778,1,3,44.37
778,25,2,28.34
778,31,1,14.96
778,33,2,31.72
778,35,2,30.13
779,1,1,15.9
780,2,3,47.73
780,5,1,23.99
780,16,3,58.97
780,54,1,11.49
781,1,1,28.99
781,5,1,14.37
781,22,1,14.96
782,1,1,10.77
783,1,5,78.69
783,8,5,62.27
783,13,6,74.22
783,17,7,76.59
783,19,8,113.66
783,23,9,113.35
783,48,2,23.98
783,59,2,28.48
783,77,2,27.41
784,1,9,112.41
784,26,4,55.07
784,31,1,14.96
784,46,6,85.44
785,1,1,11.97
786,1,3,60.33
787,1,11,179.01
788,1,1,14.96
789,1,2,27.34
789,17,3,43.13
789,65,2,28.97
790,1,1,9.98
790,16,1,14.37
790,27,2,28.93
790,32,1,14.96
790,34,1,8.77
790,41,2,40.98
790,45,1,5.49
790,47,1,22.49
790,54,2,20.98
790,69,2,39.98
790,73,3,26.47
790,76,2,20.48
790,78,1,16.49
791,1,1,28.77
792,2,2,50.6
793,1,3,33.51
794,1,1,14.96
794,9,1,15.36
795,1,1,13.97
796,1,1,12.49
797,1,7,89.71
797,3,2,22.54
797,4,4,54.08
797,5,3,36.73
797,6,5,50.87
797,8,4,51.88
797,9,4,49.5
797,11,6,80.75
797,14,4,60.65
797,16,3,44.88
797,20,3,41.69
797,29,4,47.49
797,40,1,9.99
797,63,5,63.34
797,72,2,20.98
797,78,4,50.85
798,2,2,23.54
799,6,4,60.84
799,43,3,39.97
799,53,5,67.45
799,56,3,45.47
800,2,5,72.85
800,23,7,113.16
800,49,4,57.46
800,60,1,15.49
801,5,1,9.77
802,1,2,44.14
803,1,1,11.77
804,1,2,21.74
804,52,4,49.46
804,64,1,12.58
805,1,2,25.13
805,29,3,36.92
805,69,2,29.48
805,78,1,9.99
806,2,2,39.35
806,4,2,23.54
806,6,3,101.31
806,55,2,40.48
806,63,4,44.96
807,1,2,25.14
808,1,2,55.98
808,57,8,114.81
808,58,5,70.84
808,64,7,94.21
808,68,5,63.45
808,75,5,58.84
809,4,2,27.74
810,1,1,18.36
811,1,9,139.41
811,43,3,77.97
811,47,2,37.48
812,1,2,33.52
813,1,6,68.83
813,8,4,59.25
814,1,2,56.76
814,6,3,64.49
815,3,1,9.77
816,1,3,35.31
817,1,6,99.8
818,1,1,14.37
818,4,1,13.77
819,1,6,83.22
819,2,4,57.519999999999996
819,3,5,68.26
819,5,5,70.67
820,1,1,21.7
820,59,1,15.49
821,1,3,36.9
821,2,2,16.97
821,39,1,19.49
821,42,2,19.98
822,1,1,11.77
822,7,2,31.73
822,16,2,24.34
822,21,2,25.74
822,22,2,29.92
823,1,1,11.97
824,1,3,60.97
824,6,8,117.91
824,10,2,23.54
824,11,4,59.08
824,17,4,63.44
824,22,1,15.96
824,33,6,101.19
824,51,1,13.99
824,52,2,27.48
824,53,5,76.94999999999999
824,76,2,39.86
825,1,2,100.74
825,55,55,775.95
826,1,2,34.94
827,1,3,91.75
827,3,2,56.98
827,4,2,55.98
827,6,2,25.74
827,44,2,35.48
827,52,2,31.48
828,1,1,26.77
828,12,2,39.98
829,1,1,11.75
830,1,1,15.36
830,3,1,11.77
830,11,1,14.96
830,22,1,15.96
830,56,1,12.99
831,1,2,53.98
832,1,1,13.77
833,1,1,21.37
834,1,2,21.98
835,1,2,16.56
836,1,4,59.08
836,4,10,144.08
836,22,8,122.88
836,46,8,140.42
837,1,1,22.99
837,6,3,43.38
837,19,1,7.01
837,40,2,19.48
838,1,1,14.99
839,1,1,14.99
840,1,2,26.74
840,49,2,33.98
840,50,1,18.49
841,1,1,14.96
841,2,1,14.99
842,1,2,39.98
842,3,2,20.98
843,1,1,19.99
843,4,4,59.07
843,5,2,32.74
843,10,1,13.97
843,33,1,19.99
844,1,1,11.77
845,1,3,61.97
845,4,1,21.99
845,27,1,38.1
845,34,1,18.1
845,37,1,15.49
845,38,1,18.49
845,43,2,25.98
845,45,1,12.99
845,46,1,12.99
845,52,1,14.99
845,69,2,26.98
845,70,1,19.99
845,71,1,9.99
846,1,3,95.13
846,6,5,62.44
846,11,6,70.41
846,19,5,66.22
846,28,5,66.64
846,62,5,56.95
846,66,1,34.49
847,1,3,37.51
848,1,2,23.54
848,59,1,14.99
848,62,2,83.97
848,72,1,11.89
849,10,1,12.49
849,12,1,12.77
849,20,1,11.77
849,22,1,14.37
849,25,1,12.77
849,28,1,12.77
849,30,1,31.03
849,61,1,13.99
849,66,1,9.99
849,70,1,11.99
850,1,2,62.67
850,5,1,14.37
850,36,7,102.93
850,37,4,55.96
850,40,10,143.9
850,45,12,173.88
851,1,2,30.8
851,2,2,13.58
852,1,1,12.49
853,1,3,42.7
854,4,3,44.51
855,1,3,56.72
855,26,4,55.45
856,1,2,35.27
856,13,1,17.3
856,35,1,9.77
856,51,11,149.89
857,1,2,24.94
858,2,2,26.73
859,2,1,13.97
859,24,4,62.47
859,38,2,15.98
860,1,4,39.24
860,6,2,30.96
860,21,1,12.25
860,24,1,13.77
860,32,1,12.25
860,54,3,18.97
860,72,1,31.49
861,1,1,20.97
861,30,3,45.98
861,60,1,14.99
862,1,1,49.99
863,1,3,43.7
864,1,1,11.77
865,1,5,69.25
865,4,2,38.06
866,1,2,34.34
867,1,3,53.47
868,1,3,44.88
869,1,2,49.98
870,1,2,36.73
870,2,1,9.77
870,4,2,22.54
870,6,3,44.69
870,17,2,26.14
870,20,2,23.54
870,23,2,27.94
870,29,2,28.93
870,35,2,26.74
870,41,3,38.97
870,62,3,39.47
871,1,1,9.77
871,76,1,14.49
872,1,1,11.77
873,1,3,45.28
873,2,4,55.66
873,5,2,23.54
873,41,1,13.99
873,42,1,13.99
873,50,2,28.48
874,1,2,66.96
874,2,2,29.979999999999997
874,9,1,15.36
874,67,1,49.99
874,70,1,15.49
875,1,1,16.99
876,1,1,16.7
876,2,1,16.7
876,14,2,65.96000000000001
877,1,1,14.99
878,1,1,14.3
879,1,1,14.37
880,1,2,24.97
880,2,1,24.98
881,1,2,36.94
881,2,1,11.77
881,22,5,71.02
881,30,3,45.09
881,68,7,106.03
882,1,2,25.13
882,20,1,6.77
882,28,2,22.74
883,2,1,36.99
884,1,3,82.89
885,1,1,11.77
886,1,1,16.7
887,1,4,57.46
887,2,4,48.86
887,3,20,259.88
887,5,5,56.09
887,7,5,72.95
887,9,7,111.22
887,13,4,61.96
887,36,9,151.52
887,59,5,67.45
887,62,5,137.45
888,2,1,9.98
889,1,1,16.36
889,4,1,16.99
890,1,3,35.31
890,7,1,11.77
891,1,2,27.94
891,2,1,4.98
891,5,3,45.28
891,9,3,40.1
891,76,3,37.97
892,1,4,70.87
892,3,3,39.71
892,64,1,15.99
892,72,1,11.49
892,78,1,14.99
893,1,4,109.28
894,1,2,29.93
894,14,2,23.54
894,15,2,25.94
894,16,1,13.77
894,17,1,11.77
894,57,1,11.49
895,1,2,25.94
895,18,1,11.77
896,4,1,38.77
896,18,4,65.85
896,20,1,14.79
896,34,1,11.97
896,37,1,12.99
896,54,1,12.99
896,55,1,2.99
896,70,2,19.96
897,1,2,36.35
898,1,1,14.99
899,1,2,145.47
900,1,2,28.33
901,1,2,28.93
901,45,1,12.99
902,1,2,20.54
903,1,1,22.77
904,1,1,9.97
904,4,2,23.54
904,5,1,11.77
905,1,1,11.77
905,13,2,27.13
905,30,1,13.97
905,33,1,11.77
906,1,2,38.76
907,1,1,15.36
908,1,1,0.0
909,1,2,27.13
910,1,1,27.3
910,13,1,14.96
910,27,1,14.96
910,30,1,14.96
910,40,1,12.99
910,42,2,25.98
910,46,1,18.49
910,49,2,27.98
910,58,1,11.88
910,60,1,25.47
910,62,1,25.47
910,66,1,34.98
910,73,1,27.99
911,1,2,42.67
912,1,2,21.75
912,3,3,32.94
912,11,3,18.37
913,1,1,12.77
914,1,2,27.94
915,1,1,12.97
915,25,2,28.74
915,41,2,25.48
915,51,1,14.99
916,1,5,89.24
917,1,1,8.97
918,1,4,51.87
